OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
42085,5,5,15,0,2021,1,17,2,3,5,3,2,1,1,0,0,0,0,1,"410651,806624332442880","5753317,867010708898306","7,700696609000033","51,923415508000062"
42104,5,5,15,0,2021,11,14,1,3,5,3,0,1,1,0,0,0,0,0,"403973,899172537028790","5757478,766228046268225","7,602454491000060","51,959703486000080"
42112,5,5,15,0,2021,9,8,5,3,0,1,0,1,0,0,0,0,0,0,"405508,942467360757291","5756498,631905050948262","7,625057758000025","51,951156603000072"
42115,5,5,15,0,2021,4,13,6,2,0,1,0,1,0,0,0,0,0,1,"405161,778516988269985","5756922,730372838675976","7,619890701000031","51,954909490000034"
42126,5,5,15,0,2021,12,8,5,3,5,3,0,1,1,0,0,0,0,0,"403038,137500789016485","5758130,783958142623305","7,588655960000040","51,965401611000061"
42148,5,5,15,0,2021,10,7,2,2,1,7,0,1,1,0,0,0,0,0,"403864,384858798235655","5761299,267331315204501","7,599790846000076","51,994024405000062"
42153,5,5,15,0,2021,12,14,6,3,3,2,0,1,1,0,0,0,0,0,"406148,966616516932845","5756695,474480263888836","7,634314143000040","51,953034285000058"
42154,5,5,15,0,2021,10,13,5,3,5,2,0,1,1,0,0,0,0,0,"406539,798999979160726","5757657,116999661549926","7,639738047000037","51,961743814000044"
42156,5,5,15,0,2021,10,18,4,3,4,7,1,1,1,0,0,0,0,0,"405515,825722562149167","5758097,285970486700535","7,624718191000056","51,965527164000036"
42165,5,5,15,0,2021,10,17,6,3,0,3,1,1,1,0,0,0,0,0,"408264,385138120502234","5754116,999835861846805","7,665775700000040","51,930210352000074"
42187,5,5,15,0,2021,10,15,2,3,0,1,0,1,0,0,0,0,0,0,"406370,027263042517006","5751106,022161243483424","7,639050693000058","51,902830599000026"
42188,5,5,15,0,2021,4,16,3,3,0,3,0,1,1,0,0,0,0,0,"405762,591798199340701","5756906,787615180015564","7,628635542000040","51,954868327000042"
42190,5,5,15,0,2021,5,17,2,2,0,2,0,1,0,0,1,0,0,0,"403906,022955439984798","5748652,005859404802322","7,603930533000039","51,880353261000039"
42201,5,5,15,0,2021,11,17,3,3,5,3,2,1,0,0,0,0,0,0,"405422,518963368609548","5755280,607481779530644","7,624135689000070","51,940193766000050"
42227,5,5,15,0,2021,10,7,2,3,0,3,0,1,1,0,0,0,0,0,"407899,700959694571793","5760296,461326831951737","7,658816525000020","51,985694592000073"
42241,5,5,15,0,2021,11,21,2,3,0,7,2,1,0,0,0,0,0,0,"405286,201999979093671","5758220,713999658823013","7,621342860000027","51,966597510000042"
42249,5,5,15,0,2021,6,16,2,3,0,7,0,1,0,0,0,0,0,0,"406939,528999979607761","5756954,989999659359455","7,645744344000036","51,955499792000069"
42274,5,5,15,0,2021,6,14,7,3,5,2,0,1,1,0,0,0,0,0,"405077,930524726398289","5757443,619766198098660","7,618526987000052","51,959577151000076"
42284,5,5,15,0,2021,11,20,5,2,5,2,2,1,0,0,1,0,0,1,"403085,811999975703657","5760527,133999660611153","7,588672923000047","51,986948957000038"
42304,5,5,15,0,2021,2,15,6,3,0,5,0,1,1,0,0,0,0,0,"404926,654614211060107","5756832,630003679543734","7,616495126000075","51,954059484000027"
42313,5,5,15,0,2021,12,7,4,3,0,2,0,1,1,0,0,0,0,0,"404194,862097390927374","5754228,229872763156891","7,606575143000043","51,930524548000051"
42334,5,5,15,0,2021,5,18,3,3,2,6,0,1,0,0,0,0,0,0,"404859,298553642816842","5758314,654223849996924","7,615104767000048","51,967368978000081"
42343,5,5,15,0,2021,10,11,6,3,3,6,0,1,0,0,0,0,0,0,"406501,631386971101165","5759048,581679798662663","7,638803778000067","51,974244533000046"
42353,5,5,15,0,2021,5,18,3,3,5,3,0,1,1,0,0,0,0,0,"405654,596999978646636","5757012,944999657571316","7,627035315000057","51,955804205000049"
42365,5,5,15,0,2021,11,8,4,3,5,2,0,1,1,0,0,0,0,0,"404598,342583446763456","5755713,360038898885250","7,612029715000062","51,943942819000029"
42374,5,5,15,0,2021,11,5,7,2,0,7,2,1,0,0,0,0,0,0,"406279,905745828524232","5757396,875856928527355","7,636027607000074","51,959360895000032"
42381,5,5,15,0,2021,12,6,4,3,5,3,2,1,1,0,0,0,0,1,"402147,283157663419843","5750076,633108697831631","7,577983576000065","51,892852459000039"
42383,5,5,15,0,2021,11,7,5,2,5,3,0,1,1,0,0,0,0,1,"411415,971999985165894","5751922,725999658927321","7,712164975000064","51,910996963000059"
42391,5,5,15,0,2021,6,7,5,3,5,2,0,1,0,0,0,0,1,0,"409072,111999982967973","5752860,083999661728740","7,677852115000064","51,919044881000048"
42394,5,5,15,0,2021,12,16,1,3,5,3,1,1,1,0,0,0,0,0,"405471,092999979853630","5756324,462999658659101","7,624555085000054","51,949584665000032"
42408,5,5,15,0,2021,6,10,6,3,4,6,0,1,0,0,0,0,0,0,"406932,771825356408954","5757769,866864381358027","7,645425267000064","51,962823187000026"
42413,5,5,15,0,2021,9,14,3,3,5,2,0,1,1,0,0,0,0,0,"403021,107156218960881","5758692,064943460747600","7,588249614000063","51,970443589000070"
42419,5,5,15,0,2021,5,22,4,2,1,7,2,1,1,0,0,0,0,1,"406334,896126427687705","5758871,805783132091165","7,636425347000056","51,972627514000067"
42438,5,5,15,0,2021,2,16,5,3,0,6,0,1,1,0,0,0,0,0,"405479,920165733434260","5754975,805210292339325","7,625054242000033","51,937463817000037"
42445,5,5,15,0,2021,12,15,5,3,5,3,0,1,1,0,0,0,0,0,"407192,010287113487720","5750964,421696290373802","7,651033084000062","51,901695338000081"
42460,5,5,15,0,2021,12,11,6,3,3,6,0,1,0,0,0,0,0,1,"405018,652334816753864","5758088,257541052997112","7,617486261000067","51,965361288000054"
42467,5,5,15,0,2021,6,14,5,3,5,2,0,1,1,0,0,0,0,0,"406579,758999980054796","5751215,373999655246735","7,642068659000074","51,903848723000067"
42499,5,5,15,0,2021,9,12,6,3,6,1,0,1,0,1,0,0,0,0,"406373,961269246414304","5751108,285471606999636","7,639107243000069","51,902851604000034"
42509,5,5,15,0,2021,9,21,1,3,5,3,2,1,1,0,0,0,0,0,"405577,789566637016833","5757000,382653107866645","7,625921371000061","51,955678253000031"
42529,5,5,15,0,2021,9,12,7,3,0,3,0,1,1,0,0,0,0,0,"408593,240206689573824","5756453,966408200562000","7,669936059000065","51,951270574000034"
42532,5,5,15,0,2021,9,16,7,3,5,2,0,1,1,0,0,0,0,0,"398717,892999968491495","5753691,612999651581049","7,527101705000064","51,924731723000036"
42533,5,5,15,0,2021,10,17,5,3,0,3,0,1,1,0,0,0,0,1,"403808,366499125026166","5760942,214670171961188","7,599075382000024","51,990805416000057"
42548,5,5,15,0,2021,2,14,1,3,0,1,0,1,0,0,0,0,0,0,"406678,374787402339280","5757109,681666266173124","7,641903051000043","51,956846473000041"
42550,5,5,15,0,2021,3,19,3,3,0,6,0,1,0,0,0,0,0,0,"405486,843759504146874","5756396,869984753429890","7,624764284000037","51,950238167000066"
42551,5,5,15,0,2021,6,18,5,3,0,7,0,1,0,0,0,0,1,0,"404464,747191733680665","5755463,765539888292551","7,610156043000075","51,941676438000059"
42568,5,5,15,0,2021,7,21,7,2,0,1,1,1,0,0,0,0,0,0,"409826,518806770443916","5751846,777855761349201","7,689083854000046","51,910059225000055"
42571,5,5,15,0,2021,12,19,3,3,5,2,2,1,1,0,0,0,0,0,"404900,095999976620078","5755229,206999657675624","7,616552351000053","51,939642710000044"
42579,5,5,15,0,2021,4,21,7,3,9,5,2,1,1,0,0,0,0,1,"406503,268507594242692","5757244,132078319787979","7,639318938000031","51,958025564000081"
42580,5,5,15,0,2021,12,10,4,2,0,1,0,1,0,0,0,0,0,1,"405935,162514975294471","5756179,124392963945866","7,631345226000064","51,948356968000041"
42600,5,5,15,0,2021,12,14,6,3,6,6,0,1,0,1,0,0,0,0,"406786,548427639529109","5751254,091623285785317","7,645063113000049","51,904231377000031"
42624,5,5,15,0,2021,9,19,3,3,0,3,1,1,1,0,0,0,0,0,"405917,367867981083691","5756044,763539109379053","7,631123167000055","51,947146260000068"
42635,5,5,15,0,2021,5,16,2,3,3,6,0,1,0,0,0,0,0,0,"398462,109407407231629","5763532,689537862315774","7,520472775000030","52,013136842000051"
42673,5,5,15,0,2021,9,15,6,3,5,3,0,1,1,0,0,0,0,0,"401197,323503577150404","5753700,672328490763903","7,563143899000067","51,925258711000026"
42690,5,5,15,0,2021,6,17,5,2,4,1,0,1,0,0,0,0,0,0,"408600,865999982692301","5756449,564999658614397","7,670048161000068","51,951232264000055"
42711,5,5,15,0,2021,6,15,3,3,4,6,0,1,0,0,0,0,0,0,"406120,823557602241635","5756701,506572626531124","7,633903093000072","51,953083754000033"
42742,5,5,15,0,2021,4,17,7,3,0,3,0,1,1,0,0,0,0,0,"405969,506261212751269","5756350,391730893403292","7,631797924000068","51,949902207000036"
42763,5,5,15,0,2021,3,4,7,3,0,1,2,1,0,0,0,0,0,1,"406956,132750687189400","5758322,847567826509476","7,645615343000031","51,967797563000033"
42766,5,5,15,0,2021,6,18,7,3,5,2,0,1,1,0,0,0,0,0,"404759,177128992974758","5758420,111172782257199","7,613618578000057","51,968299718000026"
42800,5,5,15,0,2021,12,15,2,3,5,3,0,1,0,0,0,0,0,0,"403022,609999976120889","5754056,401999657973647","7,589579454000045","51,928777091000029"
42841,5,5,15,0,2021,11,9,5,3,5,2,0,1,1,0,0,0,0,0,"405574,374173711985350","5754356,046621786430478","7,626597918000073","51,931909170000040"
42843,5,5,15,0,2021,10,16,6,3,1,5,0,1,1,0,0,0,0,1,"404551,458999978378415","5756573,478999655693769","7,611109001000045","51,951665866000042"
42863,5,5,15,0,2021,12,11,5,3,5,3,0,1,1,0,0,0,0,1,"409779,406823834404349","5753868,841088481247425","7,687869299000056","51,928227364000065"
42866,5,5,15,0,2021,10,20,7,3,3,2,2,1,1,0,0,0,0,1,"405020,228897476568818","5757696,931440269574523","7,617617429000063","51,961844164000070"
42872,5,5,15,0,2021,12,18,1,3,0,1,2,1,0,0,0,0,0,0,"406679,386015188880265","5759300,281948735937476","7,641322389000038","51,976536811000074"
42873,5,5,15,0,2021,10,6,6,3,0,2,2,1,1,0,0,0,0,0,"406089,009610806591809","5758926,817101430147886","7,632831785000064","51,973080485000082"
42875,5,5,15,0,2021,5,8,3,3,0,1,0,1,0,0,0,0,0,0,"404481,734188608825207","5761257,624560980126262","7,608791228000030","51,993756636000057"
42906,5,5,15,0,2021,7,14,3,3,5,2,0,1,1,0,0,0,0,0,"405968,729162006638944","5756448,308906257152557","7,631759830000021","51,950782201000038"
42927,5,5,15,0,2021,12,17,3,2,5,3,2,1,0,0,0,0,1,1,"404858,757647379301488","5758305,997776271775365","7,615099294000061","51,967291078000073"
42930,5,5,15,0,2021,2,14,5,3,5,3,0,1,1,0,0,0,0,0,"403481,377953597344458","5760694,653957676142454","7,594384385000069","51,988523546000067"
42981,5,5,15,0,2021,2,9,5,3,5,2,0,1,0,0,0,0,0,0,"403690,095948137342930","5758054,266249053180218","7,598164026000063","51,964827180000043"
42985,5,5,15,0,2021,6,8,4,3,5,3,0,1,1,0,0,0,0,0,"408147,520909886807203","5761314,845479985699058","7,662151462000054","51,994889392000061"
42990,5,5,15,0,2021,6,16,4,3,5,3,0,1,1,0,0,0,0,0,"405447,888269650749862","5755196,094068240374327","7,624527870000065","51,939438433000078"
42991,5,5,15,0,2021,6,7,1,3,0,1,0,1,0,0,0,0,0,0,"404400,144282563589513","5761264,628645665943623","7,607601309000074","51,993805551000037"
42995,5,5,15,0,2021,12,12,5,3,5,2,0,1,1,0,0,0,0,0,"403014,314481364563107","5758684,201846435666084","7,588152985000022","51,970371728000032"
42998,5,5,15,0,2021,4,6,3,3,5,3,0,1,1,0,0,0,0,0,"406963,794169961474836","5748791,257885020226240","7,648303234000025","51,882123535000062"
43034,5,5,15,0,2021,11,12,4,3,5,2,0,1,1,0,0,0,0,1,"405952,857057472690940","5756803,821503590792418","7,631431654000039","51,953975029000048"
43036,5,5,15,0,2021,6,7,2,3,4,2,0,1,1,0,0,0,0,0,"404287,544933546334505","5754564,979102721437812","7,607829045000074","51,933567333000042"
43040,5,5,15,0,2021,10,9,1,3,0,1,0,1,0,0,0,0,0,1,"402743,264213615097106","5757663,817936418578029","7,584497538000051","51,961152885000047"
43043,5,5,15,0,2021,11,10,4,3,0,3,0,1,1,0,0,0,0,0,"407067,075063735246658","5757777,801127780228853","7,647377287000040","51,962916971000027"
43073,5,5,15,0,2021,4,9,5,3,5,3,0,1,1,0,0,0,0,0,"402631,370874406769872","5753844,824676079675555","7,583951084000034","51,926807066000038"
43076,5,5,15,0,2021,7,16,5,3,0,7,0,1,0,0,0,0,0,0,"405681,251999978907406","5758064,911999659612775","7,627134228000045","51,965264265000030"
43092,5,5,15,0,2021,6,10,6,3,4,1,0,1,0,0,0,0,0,0,"403036,448243675753474","5758703,862066809087992","7,588469534000069","51,970552302000044"
43107,5,5,15,0,2021,4,15,5,3,5,3,0,1,1,0,0,0,0,0,"411569,435999984852970","5761236,835999663919210","7,711998540000025","51,994743660000040"
43112,5,5,15,0,2021,10,8,7,3,5,2,0,1,1,0,0,0,0,0,"412473,163578752428293","5753170,747761344537139","7,727213096000071","51,922382401000050"
43118,5,5,15,0,2021,6,10,4,2,0,7,0,1,0,0,0,0,0,0,"405541,862108722329140","5758085,588199254125357","7,625100268000040","51,965426444000059"
43141,5,5,15,0,2021,12,17,4,3,4,2,2,1,0,0,0,0,0,0,"404961,429999977350235","5758219,119999656453729","7,616617396000038","51,966527751000058"
43142,5,5,15,0,2021,5,8,6,3,5,3,0,1,1,0,0,0,0,0,"403588,576999976299703","5758614,383999655023217","7,596529570000030","51,969844094000052"
43146,5,5,15,0,2021,11,19,6,3,5,3,2,1,1,0,0,0,0,1,"408774,191990884020925","5753311,134124225005507","7,673401906000038","51,923050491000026"
43150,5,5,15,0,2021,4,14,3,3,2,6,0,1,0,0,0,0,0,0,"405397,523453831672668","5761168,043109392747283","7,622150086000033","51,993108206000045"
43157,5,5,15,0,2021,9,7,4,3,2,1,0,1,1,0,0,0,0,0,"407174,459991115145385","5760653,891676051542163","7,648161837000032","51,988786628000071"
43200,5,5,15,0,2021,9,19,1,3,5,3,0,1,1,0,0,0,0,0,"404598,527016921900213","5755713,704389439895749","7,612032302000046","51,943945945000053"
43206,5,5,15,0,2021,7,9,5,2,9,1,0,1,0,0,0,0,0,0,"401228,664524710737169","5756049,642296830192208","7,562925039000049","51,946377350000034"
43211,5,5,15,0,2021,4,15,4,3,5,3,0,1,1,0,0,0,0,0,"406246,670299165882170","5757418,260346746072173","7,635538221000047","51,959547506000035"
43229,5,5,15,0,2021,9,8,2,3,4,1,0,1,0,0,0,0,0,0,"403886,086541074328125","5753101,920163612812757","7,602400161000048","51,920347597000045"
43241,5,5,15,0,2021,9,15,3,3,5,3,0,1,0,0,0,0,1,0,"401525,309999971650541","5761604,808999653905630","7,565646000000072","51,996360811000045"
43248,5,5,15,0,2021,6,17,2,3,0,2,0,1,1,0,0,0,0,0,"404682,243747984059155","5758513,282016972079873","7,612473178000073","51,969123985000067"
43251,5,5,15,0,2021,6,17,5,3,0,6,0,1,0,0,0,0,0,0,"403193,668426140211523","5758113,490375166758895","7,590923950000047","51,965273278000041"
43257,5,5,15,0,2021,9,13,4,3,5,3,0,1,0,0,0,0,1,1,"406325,001607074402273","5756455,361766617745161","7,636940406000065","51,950905714000044"
43272,5,5,15,0,2021,6,18,3,3,5,3,0,1,0,0,0,0,0,0,"405081,101999976672232","5756917,961999656632543","7,618718362000038","51,954852865000078"
43278,5,5,15,0,2021,7,16,2,3,5,2,0,1,1,0,0,0,0,0,"406096,087672777473927","5758924,843987053260207","7,632935336000060","51,973063946000082"
43280,5,5,15,0,2021,12,7,6,3,0,2,1,1,1,0,0,0,0,1,"404223,160175208933651","5756341,274968346580863","7,606398093000053","51,949522291000051"
43342,5,5,15,0,2021,10,17,5,3,0,1,0,1,0,0,0,0,0,0,"406362,275999978184700","5757011,998999660834670","7,637330935000023","51,955915316000073"
43371,5,5,15,0,2021,5,15,6,2,5,3,0,1,0,0,0,0,0,0,"401364,571641533635557","5764609,543789777904749","7,562440210000034","52,023339178000072"
43399,5,5,15,0,2021,6,17,3,3,1,7,0,1,1,0,0,0,0,0,"404396,655010333284736","5758882,467985214665532","7,608214410000073","51,972393309000040"
43402,5,5,15,0,2021,9,16,6,2,0,1,0,1,0,0,0,0,0,0,"402684,151779572479427","5754818,981963565573096","7,584442906000049","51,935572331000060"
43407,5,5,15,0,2021,6,1,3,2,0,1,2,1,0,0,0,0,0,0,"405655,177511067129672","5754073,875554677098989","7,627850192000039","51,929386583000053"
43429,5,5,15,0,2021,11,19,1,3,0,3,2,1,1,0,0,0,0,1,"406386,790999979712069","5757327,129999663680792","7,637601713000038","51,958751992000032"
43438,5,5,15,0,2021,6,10,2,2,5,3,0,1,1,0,0,0,0,0,"409088,501794086769223","5752832,970299994572997","7,678097524000066","51,918803841000056"
43439,5,5,15,0,2021,11,13,7,3,5,3,0,1,1,0,0,0,0,0,"406654,384937895461917","5757654,069352606311440","7,641406104000055","51,961735671000042"
43442,5,5,15,0,2021,12,7,6,3,5,2,1,1,1,0,0,0,0,1,"404404,264651550911367","5755373,335275787860155","7,609301564000020","51,940853226000058"
43447,5,5,15,0,2021,9,6,4,3,3,2,0,1,0,0,0,0,0,0,"400850,970083557069302","5756461,871939031407237","7,557312741000032","51,950015356000051"
43449,5,5,15,0,2021,10,9,4,2,0,1,0,1,0,0,0,0,0,1,"408413,451114820316434","5758417,300174491479993","7,666797213000052","51,968888588000027"
43470,5,5,15,0,2021,11,13,4,3,0,4,0,1,0,1,0,0,0,1,"405913,372187599539757","5757913,325107932090759","7,630553364000036","51,963941070000033"
43481,5,5,15,0,2021,9,0,2,3,0,7,2,1,0,0,0,0,0,0,"405450,175291039049625","5759121,068145368248224","7,623480932000064","51,974718174000031"
43490,5,5,15,0,2021,11,10,2,3,3,2,0,1,1,0,0,0,0,1,"406819,837988801300526","5751259,709574939683080","7,645545340000069","51,904287443000044"
43499,5,5,15,0,2021,3,10,2,3,5,3,0,1,1,0,0,0,0,0,"410659,651369140483439","5760576,049261013045907","7,698923280000031","51,988658456000053"
43501,5,5,15,0,2021,9,11,5,3,8,1,0,1,0,0,0,0,0,1,"408814,652999982237816","5758533,049999663606286","7,672604968000030","51,969994979000035"
43503,5,5,15,0,2021,12,16,4,3,5,3,0,1,1,0,0,0,0,1,"406305,052999978885055","5756676,909999659284949","7,636589821000030","51,952893736000078"
43506,5,5,15,0,2021,11,7,3,3,5,3,1,1,1,0,0,0,0,1,"403933,873244618065655","5754805,419731345027685","7,602619273000073","51,935667569000032"
43527,5,5,15,0,2021,7,7,3,3,0,2,0,1,1,0,0,0,0,1,"403126,943647477775812","5758121,735839391127229","7,589950721000037","51,965335767000056"
43535,5,5,15,0,2021,1,15,6,3,5,3,0,1,1,0,0,0,0,0,"403703,422999976202846","5754051,717999657616019","7,599479171000041","51,928853186000026"
43549,5,5,15,0,2021,5,15,1,3,5,3,0,1,0,0,0,0,0,0,"403768,457460201345384","5758577,716476414352655","7,599157539000032","51,969545688000039"
43552,5,5,15,0,2021,10,14,3,2,0,1,0,1,0,0,0,0,0,1,"408010,040139845572412","5760369,360888194292784","7,660403279000036","51,986368134000031"
43565,5,5,15,0,2021,12,16,3,3,0,3,2,1,0,0,0,0,1,0,"408392,876196236349642","5753918,825021732598543","7,667696716000023","51,928450194000050"
43588,5,5,15,0,2021,7,10,3,3,0,2,0,1,1,0,0,0,0,1,"405910,211915727704763","5755984,771848587319255","7,631035502000032","51,946605816000044"
43600,5,5,15,0,2021,6,13,6,2,3,1,0,1,0,0,0,0,0,0,"405133,004870346747339","5757121,317396637052298","7,619417278000071","51,956689564000044"
43642,5,5,15,0,2021,5,3,7,3,8,1,2,1,0,0,0,0,0,0,"405155,514712647534907","5757212,382931096479297","7,619719617000044","51,957511939000028"
43652,5,5,15,0,2021,4,15,4,3,0,6,0,1,0,0,0,0,0,0,"404860,107137775048614","5758313,659606870263815","7,615116809000028","51,967360176000057"
43659,5,5,15,0,2021,11,13,6,3,0,2,0,1,1,0,0,0,0,1,"408727,511153442785144","5753396,482193581759930","7,672700644000031","51,923810005000064"
43674,5,5,15,0,2021,12,9,7,3,5,2,0,1,1,0,0,0,0,1,"405031,289669840596616","5758080,535369018092752","7,617672283000047","51,965294037000035"
43710,5,5,15,0,2021,4,13,4,3,5,2,0,1,1,0,0,0,0,0,"408795,245886909775436","5754078,383376859128475","7,673504657000024","51,929950483000027"
43711,5,5,15,0,2021,10,15,1,3,0,1,0,1,0,0,0,0,0,1,"406583,379372438415885","5759162,802252305671573","7,639962454000056","51,975284948000080"
43721,5,5,15,0,2021,10,10,3,3,5,3,0,1,1,0,0,0,0,0,"407168,980762686580420","5757930,609710671007633","7,648818755000036","51,964307518000055"
43722,5,5,15,0,2021,10,22,1,2,0,7,2,1,0,0,0,0,0,0,"408431,410072587430477","5756502,059381537139416","7,667569135000065","51,951676242000076"
43741,5,5,15,0,2021,10,9,3,2,4,6,0,1,0,0,0,0,0,1,"410508,629037287086248","5758945,137483861297369","7,697149968000076","51,973974433000080"
43744,5,5,15,0,2021,9,6,4,3,3,6,1,1,0,0,0,0,1,0,"406400,365167226642370","5757668,447202548384666","7,637706196000067","51,961822199000039"
43764,5,5,15,0,2021,6,15,3,3,5,2,0,1,1,0,0,0,0,0,"406714,879999979399145","5757661,391999658197165","7,642284320000044","51,961811644000079"
43773,5,5,15,0,2021,1,18,1,3,5,3,2,1,0,0,0,0,1,0,"407679,199711354449391","5761472,365110553801060","7,655289878000076","51,996227594000061"
43774,5,5,15,0,2021,7,23,7,2,0,1,2,1,0,0,0,0,0,1,"408570,214176266454160","5753637,911778634414077","7,670349739000073","51,925954321000063"
43784,5,5,15,0,2021,4,12,4,2,5,3,0,1,1,0,0,0,0,0,"411349,230183183215559","5752636,554362976923585","7,711011208000059","51,917402814000070"
43793,5,5,15,0,2021,4,14,7,3,0,4,0,1,1,1,0,0,0,0,"406681,465309049002826","5757107,633080111816525","7,641948570000068","51,956828578000056"
43795,5,5,15,0,2021,1,17,6,3,5,3,2,1,1,0,0,0,0,1,"405473,300129195675254","5754856,657868411391973","7,624990717000060","51,936391741000079"
43799,5,5,15,0,2021,11,10,3,3,5,3,0,1,1,0,0,0,0,0,"402694,077006976120174","5754851,318430194631219","7,584578084000043","51,935864717000072"
43825,5,5,15,0,2021,4,6,3,3,4,6,0,1,0,0,0,0,0,0,"405859,740999978035688","5753250,336999656632543","7,631049696000048","51,922018839000032"
43836,5,5,15,0,2021,10,14,5,2,5,3,0,1,1,0,0,0,0,0,"409201,285178448073566","5756170,738248137757182","7,678856024000027","51,948824336000030"
43870,5,5,15,0,2021,9,17,5,3,3,2,0,1,0,0,0,0,1,0,"406034,788822994567454","5756776,962620969861746","7,632630898000059","51,953747459000056"
43873,5,5,15,0,2021,10,5,6,3,5,3,2,1,0,0,0,0,0,0,"404219,943981128744781","5759077,647059002891183","7,605588223000041","51,974117217000071"
43902,5,5,15,0,2021,3,18,6,3,5,2,1,1,1,0,0,0,0,0,"405767,052287165075541","5755714,437655335292220","7,629027337000025","51,944151694000027"
43904,5,5,15,0,2021,11,9,5,3,5,3,0,1,1,0,0,0,0,0,"404004,996049094013870","5761392,742666430771351","7,601812004000067","51,994888913000068"
43914,5,5,15,0,2021,10,22,4,3,5,3,2,1,1,0,0,0,0,0,"405152,156571276485920","5756971,806777397170663","7,619737176000058","51,955348968000067"
43921,5,5,15,0,2021,7,8,3,2,5,7,0,1,1,0,0,0,0,1,"406723,064452731981874","5757080,058631688356400","7,642561259000047","51,956587705000061"
43923,5,5,15,0,2021,12,10,4,3,2,6,0,1,0,0,0,0,0,1,"404688,070607517845929","5758538,363237304612994","7,612551009000072","51,969350423000037"
43955,5,5,15,0,2021,7,10,6,3,0,3,0,1,1,0,0,0,0,0,"406088,946747321635485","5758926,834625555202365","7,632830865000074","51,973080632000062"
43957,5,5,15,0,2021,6,10,2,3,2,6,0,1,1,0,0,0,0,0,"404293,603999977000058","5759004,517999656498432","7,606680650000044","51,973472599000047"
43985,5,5,15,0,2021,4,7,4,2,0,6,0,1,0,0,0,0,1,0,"405946,015999978408217","5756806,164999656379223","7,631331492000072","51,953994937000061"
43991,5,5,15,0,2021,10,18,4,3,4,6,2,1,0,0,0,0,0,0,"402592,903832178562880","5757600,754611352458596","7,582327758000076","51,960559733000082"
44011,5,5,15,0,2021,6,1,4,3,9,1,2,1,0,0,0,0,0,1,"403208,700925058685243","5755253,448133453726768","7,591948241000068","51,939568942000051"
44028,5,5,15,0,2021,12,16,3,3,2,6,2,1,0,0,0,0,0,1,"405494,296098863705993","5751856,668905686587095","7,626119643000038","51,909429942000031"
44042,5,5,15,0,2021,6,16,6,3,0,1,0,1,0,0,0,0,0,0,"405386,589718456380069","5755638,714341072365642","7,623514638000074","51,943406484000036"
44051,5,5,15,0,2021,10,11,6,3,3,2,0,1,1,0,0,0,0,0,"406952,549999981187284","5758304,253999661654234","7,645568246000039","51,967629835000082"
44061,5,5,15,0,2021,5,7,2,3,5,2,0,1,1,0,0,0,0,0,"407637,971161924302578","5754832,044230332598090","7,656475715000056","51,936533997000026"
44085,5,5,15,0,2021,11,17,7,3,0,7,2,1,1,0,0,0,0,0,"405539,044479993171990","5756641,749921418726444","7,625456299000064","51,952448125000046"
44090,5,5,15,0,2021,9,13,6,3,0,3,0,1,1,0,0,0,0,0,"403067,412999974563718","5760216,256999656558037","7,588492931000076","51,984151507000036"
44117,5,5,15,0,2021,11,12,1,2,0,1,0,1,0,0,0,0,0,0,"406629,604877125471830","5756129,980011889711022","7,641459715000053","51,948032237000064"
44119,5,5,15,0,2021,12,17,5,3,3,2,2,1,1,0,0,0,0,0,"405458,522656012326479","5759120,907325059175491","7,623602465000033","51,974718148000079"
44173,5,5,15,0,2021,6,11,1,3,5,3,0,1,0,0,1,0,0,0,"404659,057745852507651","5755252,423865310847759","7,613040565000063","51,939810143000045"
44186,5,5,15,0,2021,11,8,2,3,5,3,0,1,1,0,0,0,0,1,"403993,256999975070357","5761414,572999661788344","7,601634963000038","51,995083100000045"
44194,5,5,15,0,2021,6,15,6,3,0,7,0,1,1,0,0,0,0,0,"405592,486160779371858","5756889,050545364618301","7,626165767000032","51,954680046000078"
44204,5,5,15,0,2021,9,9,4,3,5,3,0,1,1,0,0,0,0,0,"405578,327999978326261","5756998,950999662280083","7,625929598000027","51,955665476000036"
44213,5,5,15,0,2021,1,14,3,3,5,3,0,1,1,0,0,0,0,1,"407236,135999980382621","5751236,058999661356211","7,651601146000075","51,904144330000065"
44214,5,5,15,0,2021,6,8,5,3,5,3,0,1,1,0,0,0,0,0,"408416,299740183167160","5751425,574128009378910","7,668700391000073","51,906043076000060"
44230,5,5,15,0,2021,1,18,4,3,5,2,2,1,1,0,0,0,0,1,"405017,682625291869044","5757717,275562029331923","7,617574755000021","51,962026590000050"
44239,5,5,15,0,2021,10,17,2,3,5,2,0,1,1,0,0,0,0,0,"405428,197106653824449","5756136,602089628577232","7,623982810000030","51,947888796000029"
44240,5,5,15,0,2021,5,23,7,3,0,1,2,1,0,1,0,0,0,0,"404258,149785186164081","5748545,752670584246516","7,609074138000040","51,879458778000071"
44247,5,5,15,0,2021,9,8,5,2,6,7,0,1,0,1,0,0,0,0,"406929,618728039786220","5749168,327469475567341","7,647705141000074","51,885507171000029"
